# extended.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     155      54      -582.526      -582.528      4.63849e-05      9.67375      9.66384      0.0339865      
     156      54      -582.74      -582.754      0.000260553      9.32697      9.18468      0.0377351      
     157      54      -560.895      -560.988      0.00172033      26.133      25.7989      0.153758      
     158      54      -582.373      -582.396      0.000426293      9.65525      9.64742      0.0341684      
     159      54      -565.923      -565.553      0.0068536      23.3804      23.9745      0.142693      
     160      54      -583.36      -583.335      0.000465272      8.59007      8.54809      0.0345248      
     161      54      -562.739      -562.888      0.00276233      24.3396      24.4763      0.143647      
     162      54      -582.346      -582.388      0.000771453      10.0845      10.0892      0.0316583      
     163      54      -566.026      -566.074      0.000906088      21.8504      21.9603      0.129365      
     164      54      -582.794      -582.826      0.000584607      9.49572      9.47563      0.0296694      
     165      54      -560.974      -560.843      0.00243087      26.2763      26.2769      0.161937      
     166      54      -583.393      -583.387      0.000110471      8.65032      8.55399      0.0372517      
     167      54      -555.921      -555.733      0.00347516      22.3655      22.82      0.175815      
     168      54      -582.344      -582.375      0.000572505      10.1811      10.0603      0.0344198      
     169      54      -583.202      -583.202      1.08855e-05      8.67038      8.55828      0.0376512      
     170      54      -563.716      -563.866      0.00278773      21.8888      22.1867      0.130403      
     171      54      -582.175      -582.158      0.000325723      9.8928      9.83273      0.0371946      
     172      54      -556.906      -556.813      0.00172595      24.9659      25.5119      0.15421      
     173      54      -582.29      -582.306      0.000281367      10.5102      10.5186      0.0305898      
     174      54      -560.697      -560.755      0.0010724      23.7717      23.8274      0.150337      
     175      54      -583.34      -583.349      0.000169185      8.3369      8.26117      0.0301599      
     176      54      -560.103      -559.896      0.00382804      24.5067      24.7375      0.163501      
     177      54      -583.212      -583.206      9.7357e-05      8.86117      8.74318      0.0366563      
     178      54      -559.392      -559.609      0.00400881      26.3022      25.8937      0.153578      
     179      54      -582.695      -582.697      3.08255e-05      9.28115      9.32789      0.0316141      
     180      54      -556.2      -556.164      0.000680591      26.1311      26.1725      0.171874      
     181      54      -583.293      -583.302      0.000173444      8.65798      8.56894      0.0306857      
     182      54      -556.738      -556.679      0.00108631      27.4484      27.7218      0.160999      
     183      54      -582.86      -582.902      0.000781356      9.40917      9.37935      0.0252665      
     184      54      -557.672      -557.624      0.000896901      22.6771      23.1104      0.158327      
     185      54      -581.838      -581.855      0.000317088      10.9864      11.0785      0.0344201      
     186      54      -558.858      -558.866      0.000151658      25.7822      25.7301      0.140779      
     187      54      -582.765      -582.791      0.000475151      9.56549      9.48507      0.0297748      
     188      54      -557.852      -557.595      0.00474421      23.5058      24.3097      0.193658      
     189      54      -582.569      -582.593      0.000444639      10.0084      10.0351      0.0316976      
     190      54      -563.641      -563.265      0.0069621      24.3481      24.5791      0.139541      
     191      54      -583.226      -583.186      0.000733281      8.49443      8.51938      0.0346504      
     192      54      -560.063      -559.904      0.00293829      25.3494      25.403      0.170184      
     193      54      -582.358      -582.37      0.00023006      10.1567      10.3157      0.0304113      
     194      54      -560.928      -560.775      0.00283588      23.4586      23.6592      0.139699      
     195      54      -582.64      -582.616      0.000434219      9.1019      9.08103      0.0408131      
     196      54      -555.421      -555.715      0.00544214      26.3297      26.1981      0.18925      
     197      54      -581.529      -581.573      0.000802238      11.5492      11.6258      0.0377124      
     198      54      -557.177      -557.853      0.0125331      27.6775      26.8451      0.161581      
     199      54      -582.587      -582.587      3.84232e-06      9.84695      9.85546      0.0345443      
     200      54      -562.398      -562.326      0.00133427      23.9495      24.0294      0.149578      
     201      54      -581.983      -581.984      6.42552e-06      10.5658      10.6787      0.030507      
     202      54      -562.5      -562.522      0.000395198      23.6846      23.5679      0.158593      
     203      54      -582.553      -582.559      0.000122284      9.75098      9.75701      0.0328066      
     204      54      -582.658      -582.68      0.000414825      9.44864      9.53072      0.0288137      
     205      54      -555.625      -555.519      0.00196507      26.6439      26.7075      0.185845      
     206      54      -583.306      -583.296      0.000178235      8.7613      8.70285      0.0355922      
     207      54      -563.823      -563.588      0.00436129      24.4288      25.2116      0.140523      
     208      54      -582.366      -582.349      0.000324675      9.83564      9.87795      0.035694      
     209      54      -565.199      -565.25      0.000933993      23.1522      23.1381      0.139387      
     210      54      -582.583      -582.614      0.000575358      9.4749      9.43562      0.0292431      
     211      54      -561.978      -561.987      0.000168219      26.3299      26.1767      0.150509      
     212      54      -582.024      -582.052      0.000517405      10.7495      10.8967      0.0360357      
     213      54      -582.478      -582.48      4.70119e-05      10.0088      10.0529      0.0308291      
     214      54      -558.59      -558.47      0.00223408      26.8525      27.3733      0.189322      
     215      54      -583.002      -582.97      0.000602186      8.60184      8.59709      0.0377405      
     216      54      -561.818      -561.48      0.00625686      25.0374      25.9604      0.14871      
     217      54      -582.282      -582.31      0.000511589      10.4144      10.4848      0.0346318      
     218      54      -561.061      -561.189      0.0023531      23.0348      22.9292      0.150372      
     219      54      -582.466      -582.478      0.000228294      9.72207      9.68908      0.0347389      
     220      54      -561.776      -561.61      0.00308394      24.4895      24.5734      0.13352      
     221      54      -582.744      -582.743      1.52512e-05      9.07324      9.01743      0.0357237      
     222      54      -557.977      -557.828      0.00276567      23.9034      24.4654      0.161306      
     223      54      -582.036      -582.032      8.50391e-05      10.4302      10.4463      0.0355913      
     224      54      -563.136      -563.155      0.000347316      23.743      23.894      0.143636      
     225      54      -582.971      -583.003      0.000592547      9.15718      9.02189      0.0325189      
     226      54      -558.098      -558.202      0.00191374      26.4903      26.4167      0.150362      
     227      54      -582.43      -582.444      0.00026909      10.3041      10.3195      0.0303221      
     228      54      -557.609      -557.998      0.00721175      26.3766      25.7279      0.177123      
     229      54      -583.344      -583.362      0.000331215      8.37742      8.31429      0.0354062      
     230      54      -554.485      -554.429      0.00103736      26.4809      27.0151      0.178056      
     231      54      -583.21      -583.231      0.000392534      8.64742      8.50247      0.0329819      
     232      54      -560.76      -560.74      0.000368261      26.1264      26.3668      0.157688      
     233      54      -581.59      -581.625      0.000655607      11.0816      11.2562      0.0404033      
     234      54      -582.41      -582.418      0.000144131      9.79677      9.83634      0.031698      
     235      54      -555.192      -555.237      0.000831793      26.4231      26.3295      0.195463      
     236      54      -581.495      -581.497      4.15662e-05      11.113      11.292      0.040103      
     237      54      -558.031      -557.817      0.00396858      25.9686      26.1285      0.144296      
     238      54      -581.916      -581.93      0.000257716      10.556      10.6183      0.0395799      
     239      54      -560.836      -560.917      0.00150192      23.8894      24.1603      0.148497      
     240      54      -582.963      -582.974      0.000216565      8.73294      8.6771      0.0344797      
     241      54      -562.826      -562.771      0.00102213      23.0825      23.3184      0.148647      
     242      54      -581.859      -581.861      4.28446e-05      10.7197      10.7232      0.0350913      
     243      54      -559.076      -559.431      0.00658516      25.3468      25.2437      0.164072      
     244      54      -583.377      -583.378      1.92393e-05      8.30118      8.21269      0.0347705      
     245      54      -558.78      -558.675      0.0019424      24.3095      24.7164      0.154673      
     246      54      -582.176      -582.191      0.000265563      10.5671      10.6501      0.0322212      
     247      54      -558.732      -559.07      0.0062664      24.5426      24.4979      0.164024      
     248      54      -582.282      -582.289      0.000140419      9.86759      9.8244      0.0313287      
     249      54      -558.248      -558.076      0.0031718      24.6422      24.9887      0.17421      
     250      54      -582.596      -582.586      0.000176069      9.80638      9.79477      0.0361668      
     251      54      -563.423      -563.234      0.00349827      22.6101      22.6114      0.165365      
     252      54      -582.285      -582.324      0.000736223      10.0813      9.95434      0.0378579      
     253      54      -559.969      -559.98      0.000207674      27.4123      27.1717      0.163131      
     254      54      -581.93      -581.943      0.000238759      10.6766      10.8695      0.0367398      
     255      54      -562.022      -561.936      0.00158749      23.2205      23.4163      0.142497      
     256      54      -582.299      -582.294      0.000107129      10.0443      10.0438      0.0305918      
     257      54      -561.678      -561.891      0.00393929      22.3716      22.3521      0.153861      
     258      54      -582.873      -582.907      0.000623768      8.93109      8.90642      0.0287157      
     259      54      -582.692      -582.704      0.00022223      9.55128      9.50717      0.0334513      
     260      54      -559.238      -559.028      0.00388455      23.1199      23.3468      0.155411      
     261      54      -582.357      -582.381      0.000445567      10.2431      10.3147      0.0293076      
     262      54      -559.955      -560.04      0.00157799      24.1918      24.4222      0.151388      
     263      54      -582.302      -582.309      0.000136568      10.571      10.5213      0.0344937      
     264      54      -559.455      -559.78      0.00602252      23.8436      23.5679      0.150502      
     265      54      -582.297      -582.332      0.000655493      9.96005      10.0908      0.0367478      
     266      54      -561.243      -561.395      0.00281301      23.1029      23.1963      0.164024      
     267      54      -582.252      -582.264      0.00022155      10.749      10.7852      0.0314911      
     268      54      -558.991      -559.496      0.00935031      24.4461      24.4112      0.164114      
     269      54      -582.307      -582.318      0.000202826      9.95759      10.055      0.033438      
     270      54      -563.17      -563.372      0.00375346      23.4592      23.464      0.147404      
     271      54      -582.65      -582.646      7.54498e-05      9.35741      9.38008      0.0374375      
     272      54      -561.873      -561.814      0.001086      24.5997      24.8617      0.134924      
     273      54      -581.912      -581.906      0.000112212      10.4349      10.5536      0.0372757      
     274      54      -562.797      -562.573      0.00415054      26.4558      26.8311      0.153799      
     275      54      -581.615      -581.619      7.11953e-05      11.3982      11.6095      0.0368514      
     276      54      -563.1      -563.036      0.00118879      23.2476      23.7405      0.130052      
     277      54      -582.548      -582.602      0.000987113      9.74628      9.6812      0.0307197      
     278      54      -555.244      -554.989      0.00471837      25.8619      25.9328      0.170992      
     279      54      -582.746      -582.765      0.000357895      9.43821      9.48208      0.0293226      
     280      54      -558.188      -558.318      0.00239046      26.8508      26.4406      0.15005      
     281      54      -582.51      -582.524      0.000257345      9.89108      9.88823      0.0330305      
     282      54      -557.072      -557.13      0.00108619      25.6742      25.9879      0.171699      
     283      54      -582.315      -582.333      0.000340277      10.2067      10.1566      0.0328332      
     284      54      -562.235      -562.307      0.00131847      23.0593      23.0389      0.130784      
     285      54      -582.101      -582.152      0.000951096      10.37      10.3429      0.0341805      
     286      54      -556.17      -556.336      0.00306364      25.8967      25.6589      0.158725      
     287      54      -581.717      -581.745      0.000516872      10.8988      11.0043      0.0328193      
     288      54      -562.22      -562.49      0.0050105      24.4137      23.9214      0.147581      
     289      54      -582.33      -582.358      0.000501516      10.109      10.2244      0.0355704      
     290      54      -564.43      -564.543      0.00210085      23.3869      23.2526      0.114213      
     291      54      -582.567      -582.582      0.000268092      9.67108      9.58816      0.0373295      
     292      54      -556.423      -556.848      0.00786884      24.5468      24.1404      0.17767      
     293      54      -582.691      -582.711      0.000365451      9.74708      9.75393      0.0293908      
     294      54      -563.725      -563.678      0.000862434      21.6414      22.0457      0.134326      
     295      54      -581.902      -581.923      0.000390059      10.7826      10.7132      0.0385286      
     296      54      -560.271      -560.353      0.00151305      26.0583      26.0532      0.14369      
     297      54      -582.958      -582.927      0.000572937      8.72459      8.64662      0.0400315      
     298      54      -582.745      -582.742      5.45804e-05      9.32105      9.29729      0.041468      
     299      54      -561.167      -561.017      0.00277133      25.524      25.8911      0.15523      
     300      54      -582.971      -582.994      0.000418784      9.226      9.1078      0.0332694      
     301      54      -559.188      -559.06      0.00237189      24.9918      25.4932      0.148676      
     302      54      -583.08      -583.086      0.000110621      9.07632      8.99144      0.0409443      
     303      54      -562.273      -562.365      0.00171674      24.348      24.2884      0.155959      
     304      54      -582.278      -582.316      0.000702027      9.92151      9.86892      0.0354026      
     305      54      -560.505      -560.207      0.00552157      22.6402      23.1757      0.15277      
     306      54      -583.43      -583.448      0.000315997      8.29941      8.1685      0.0343752      
     307      54      -560.561      -560.032      0.00980138      25.1601      25.6467      0.15892      
     308      54      -582.445      -582.471      0.000484086      10.0281      10.0607      0.0343171      
     309      54      -559.63      -559.352      0.00515081      25.1593      25.4141      0.155057      
     310      54      -582.225      -582.243      0.000334172      9.95831      9.83072      0.0369805      
     311      54      -561.837      -561.787      0.00092339      23.8912      24.1879      0.144907      
     312      54      -582.852      -582.881      0.000535397      9.56169      9.46095      0.0295729      
     313      54      -562.411      -562.258      0.00283543      23.3798      23.5131      0.145192      
     314      54      -583.168      -583.191      0.000429999      8.63438      8.58032      0.0285839      
     315      54      -561.251      -561.579      0.00607214      23.4776      23.3548      0.143896      
     316      54      -582.465      -582.481      0.000290555      10.3297      10.3616      0.0314385      
     317      54      -557.44      -557.377      0.00115583      26.6641      26.483      0.142357      
     318      54      -582.767      -582.751      0.000285243      9.66998      9.63609      0.0427553      
     319      54      -559.477      -559.396      0.00150501      24.7134      24.8686      0.155055      
     320      54      -582.602      -582.614      0.000221572      9.77339      9.73511      0.0325336      
     321      54      -556.375      -556.177      0.00368033      26.8778      27.6219      0.178622      
     322      54      -581.839      -581.892      0.000988804      10.6396      10.5934      0.0334962      
     323      54      -564.426      -564.453      0.00050033      22.0008      22.3777      0.130555      
     324      54      -582.889      -582.903      0.000259854      9.05762      8.98016      0.0372241      
     325      54      -562.697      -562.947      0.00462348      25.1071      25.1809      0.14715      
     326      54      -582.549      -582.601      0.00095134      9.98325      9.94679      0.0290417      
     327      54      -560.196      -560.207      0.000205368      23.9391      23.8336      0.162452      
     328      54      -582.452      -582.472      0.000361881      10.0327      10.0579      0.0280137      
     329      54      -564.325      -564.257      0.00125955      22.3923      22.5043      0.1283      
     330      54      -582.245      -582.292      0.000871109      10.299      10.1472      0.0355261      
     331      54      -558.553      -558.576      0.000428232      23.4252      23.6222      0.159802      
     332      54      -582.185      -582.211      0.000475134      10.4628      10.5729      0.0328779      
     333      54      -563.653      -563.386      0.00494207      22.8754      23.0493      0.137855      
     334      54      -581.987      -582.009      0.000412915      10.6691      10.7085      0.0298854      
     335      54      -583.091      -583.06      0.000581483      8.75056      8.71243      0.0342269      
     336      54      -562.991      -563.021      0.000546172      24.5813      24.642      0.136135      
     337      54      -582.4      -582.394      0.000110081      9.63416      9.59299      0.0379225      
     338      54      -562.246      -562.025      0.00410263      21.5822      21.9263      0.14956      
     339      54      -583.072      -583.089      0.000310909      8.82931      8.71138      0.0333343      
     340      54      -556.011      -555.869      0.00262919      26.1499      26.5066      0.187518      
     341      54      -582.14      -582.193      0.000981617      10.16      10.103      0.0284896      
     342      54      -559.507      -559.835      0.00606589      24.0145      24.1603      0.143754      
     343      54      -583.046      -583.04      0.000102934      8.90002      8.89253      0.0341741      
     344      54      -559.692      -559.671      0.000382749      25.5973      25.5428      0.161126      
     345      54      -582.648      -582.674      0.000481428      9.85266      9.85299      0.0278347      
     346      54      -557.379      -557.571      0.00355125      24.0012      24.2199      0.168302      
     347      54      -583.027      -583.042      0.000270254      9.06837      8.98633      0.0295104      
     348      54      -561.78      -561.814      0.00063853      22.8515      22.8593      0.163754      
     349      54      -583.225      -583.229      6.91388e-05      8.45548      8.39072      0.0351393      
     350      54      -563.224      -563.25      0.000478434      23.9657      23.7073      0.14436      
     351      54      -581.993      -582.024      0.000582332      10.7502      10.834      0.0311889      
     352      54      -560.169      -560.34      0.00316197      24.6526      24.7697      0.179422      
     353      54      -582.897      -582.927      0.000550859      9.21335      9.16489      0.0294557      
     354      54      -562.444      -562.37      0.00136024      25.017      24.9865      0.149944      
     355      54      -582.413      -582.454      0.000751527      9.92278      9.82404      0.0428328      
     356      54      -559.32      -559.422      0.00188437      24.4095      24.4618      0.163798      
     357      54      -581.961      -581.974      0.000239837      10.8043      10.8488      0.0345488      
     358      54      -561.092      -561.321      0.00423986      23.8503      23.8144      0.158184      
     359      54      -582.278      -582.298      0.000359405      10.0977      10.0896      0.030761      
     360      54      -561.439      -561.416      0.000436102      23.1492      23.1964      0.138853      
     361      54      -582.184      -582.191      0.000117338      10.0677      10.166      0.0306609      
     362      54      -582.196      -582.241      0.000826305      10.0198      9.96389      0.0307432      
     363      54      -560.13      -560.05      0.00148811      26.6698      26.7278      0.172926      
     364      54      -582.304      -582.345      0.000755847      10.4189      10.3579      0.028718      
     365      54      -558.358      -558.129      0.00423687      26.164      26.5689      0.174139      
     366      54      -582.906      -582.893      0.000237756      9.14092      9.06566      0.0386887      
     367      54      -559.962      -560.039      0.0014199      23.4413      23.5284      0.165441      
     368      54      -582.692      -582.68      0.000228891      9.66221      9.65885      0.0334175      
     369      54      -561.911      -562.26      0.00646524      21.8926      21.8184      0.146482      
     370      54      -582.736      -582.741      9.42208e-05      9.46862      9.44086      0.0393095      
     371      54      -564.372      -564.585      0.00394039      21.6711      21.7342      0.123831      
