# extended.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     155      54      -582.54      -582.528      0.000222908      9.68091      9.66384      0.0412681      
     156      54      -582.752      -582.754      4.09865e-05      9.34009      9.18468      0.0441002      
     157      54      -560.91      -560.988      0.00144593      26.0994      25.7989      0.150724      
     158      54      -582.399      -582.396      6.06171e-05      9.68332      9.64742      0.0388678      
     159      54      -565.913      -565.553      0.00667405      23.5254      23.9745      0.139391      
     160      54      -583.366      -583.335      0.000586039      8.60287      8.54809      0.0398886      
     161      54      -562.695      -562.888      0.00358415      24.4355      24.4763      0.147156      
     162      54      -582.35      -582.388      0.000697911      10.1251      10.0892      0.0359316      
     163      54      -566.051      -566.074      0.000425648      21.8949      21.9603      0.133568      
     164      54      -582.796      -582.826      0.000541177      9.52138      9.47563      0.0375258      
     165      54      -561.03      -560.843      0.00345471      25.9587      26.2769      0.157445      
     166      54      -583.4      -583.387      0.000238595      8.61073      8.55399      0.0420146      
     167      54      -555.856      -555.733      0.00227322      22.2679      22.82      0.178664      
     168      54      -582.349      -582.375      0.000482071      10.195      10.0603      0.0412032      
     169      54      -583.198      -583.202      8.05348e-05      8.68986      8.55828      0.0422826      
     170      54      -563.777      -563.866      0.00166341      22.0065      22.1867      0.130775      
     171      54      -582.208      -582.158      0.000923824      9.89427      9.83273      0.0460776      
     172      54      -556.869      -556.813      0.0010226      24.9164      25.5119      0.155345      
     173      54      -582.302      -582.306      6.45082e-05      10.5161      10.5186      0.038798      
     174      54      -560.744      -560.755      0.000193407      23.5824      23.8274      0.151138      
     175      54      -583.353      -583.349      7.67424e-05      8.34375      8.26117      0.0372771      
     176      54      -560.046      -559.896      0.00276578      24.5787      24.7375      0.165057      
     177      54      -583.214      -583.206      0.000136199      8.91255      8.74318      0.0448925      
     178      54      -559.401      -559.609      0.00384624      26.3617      25.8937      0.155542      
     179      54      -582.7      -582.697      6.65199e-05      9.33604      9.32789      0.039532      
     180      54      -556.211      -556.164      0.000873151      26.1885      26.1725      0.17483      
     181      54      -583.303      -583.302      2.79988e-05      8.66307      8.56894      0.037697      
     182      54      -556.775      -556.679      0.00178683      27.2847      27.7218      0.163645      
     183      54      -582.854      -582.902      0.000898232      9.44139      9.37935      0.0311462      
     184      54      -557.632      -557.624      0.000158884      22.6692      23.1104      0.158978      
     185      54      -581.819      -581.855      0.000661526      11.0946      11.0785      0.0385569      
     186      54      -558.889      -558.866      0.000428461      25.8073      25.7301      0.143566      
     187      54      -582.779      -582.791      0.000222204      9.54741      9.48507      0.0376901      
     188      54      -557.792      -557.595      0.00364526      23.7185      24.3097      0.190104      
     189      54      -582.554      -582.593      0.000717855      10.0831      10.0351      0.0368602      
     190      54      -563.683      -563.265      0.0077465      24.2002      24.5791      0.138864      
     191      54      -583.239      -583.186      0.000983209      8.51534      8.51938      0.0393533      
     192      54      -560.1      -559.904      0.00361512      25.2756      25.403      0.163744      
     193      54      -582.357      -582.37      0.000241643      10.2106      10.3157      0.0369549      
     194      54      -560.963      -560.775      0.00347986      23.6617      23.6592      0.138182      
     195      54      -582.68      -582.616      0.00116978      9.06626      9.08103      0.0491624      
     196      54      -555.448      -555.715      0.0049315      26.2096      26.1981      0.188271      
     197      54      -581.503      -581.573      0.00129193      11.6438      11.6258      0.0418634      
     198      54      -557.3      -557.853      0.0102514      27.3857      26.8451      0.157822      
     199      54      -582.607      -582.587      0.000365646      9.8241      9.85546      0.0442876      
     200      54      -562.409      -562.326      0.00153168      24.0085      24.0294      0.146968      
     201      54      -581.979      -581.984      8.37824e-05      10.6012      10.6787      0.0354866      
     202      54      -562.5      -562.522      0.000405573      23.7296      23.5679      0.160669      
     203      54      -582.558      -582.559      2.91767e-05      9.77041      9.75701      0.0403247      
     204      54      -582.645      -582.68      0.00065358      9.51315      9.53072      0.0293105      
     205      54      -555.645      -555.519      0.00232187      26.5528      26.7075      0.185587      
     206      54      -583.319      -583.296      0.000415234      8.70951      8.70285      0.0400733      
     207      54      -563.836      -563.588      0.00460272      24.6556      25.2116      0.141767      
     208      54      -582.381      -582.349      0.000597507      9.85867      9.87795      0.0424223      
     209      54      -565.21      -565.25      0.000734452      23.1166      23.1381      0.139352      
     210      54      -582.556      -582.614      0.00106374      9.5826      9.43562      0.0351453      
     211      54      -561.974      -561.987      0.000250658      26.4345      26.1767      0.146645      
     212      54      -582.011      -582.052      0.000760592      10.8015      10.8967      0.037217      
     213      54      -582.48      -582.48      3.54504e-06      10.0511      10.0529      0.0364607      
     214      54      -558.606      -558.47      0.00252127      27.013      27.3733      0.191849      
     215      54      -583.026      -582.97      0.00103709      8.59936      8.59709      0.0421375      
     216      54      -561.882      -561.48      0.00743708      25.0838      25.9604      0.149756      
     217      54      -582.286      -582.31      0.000448891      10.3954      10.4848      0.0394034      
     218      54      -561.096      -561.189      0.00171279      23.0664      22.9292      0.148831      
     219      54      -582.464      -582.478      0.000267678      9.77647      9.68908      0.0421836      
     220      54      -561.823      -561.61      0.00395253      24.4294      24.5734      0.135884      
     221      54      -582.771      -582.743      0.000527134      9.06512      9.01743      0.0426489      
     222      54      -557.941      -557.828      0.00208916      24.0093      24.4654      0.162485      
     223      54      -582.046      -582.032      0.000268176      10.4751      10.4463      0.043581      
     224      54      -563.18      -563.155      0.000467777      23.5425      23.894      0.145773      
     225      54      -582.972      -583.003      0.000565969      9.16435      9.02189      0.0371913      
     226      54      -558.085      -558.202      0.00215668      26.6848      26.4167      0.152903      
     227      54      -582.423      -582.444      0.000393564      10.3412      10.3195      0.0356933      
     228      54      -557.688      -557.998      0.00575175      26.228      25.7279      0.170772      
     229      54      -583.353      -583.362      0.000164654      8.3785      8.31429      0.0404829      
     230      54      -554.502      -554.429      0.00136122      26.3054      27.0151      0.184235      
     231      54      -583.214      -583.231      0.000315317      8.67656      8.50247      0.0426618      
     232      54      -560.816      -560.74      0.00141169      25.9478      26.3668      0.162655      
     233      54      -581.567      -581.625      0.0010659      11.177      11.2562      0.0355989      
     234      54      -582.408      -582.418      0.000196506      9.82814      9.83634      0.0370519      
     235      54      -555.198      -555.237      0.000725905      26.403      26.3295      0.195536      
     236      54      -581.487      -581.497      0.000185233      11.2189      11.292      0.0391962      
     237      54      -557.989      -557.817      0.00319175      25.9121      26.1285      0.149457      
     238      54      -581.909      -581.93      0.000390249      10.6528      10.6183      0.0459026      
     239      54      -560.869      -560.917      0.000890272      24.138      24.1603      0.142721      
     240      54      -582.964      -582.974      0.000196285      8.76911      8.6771      0.0375415      
     241      54      -562.796      -562.771      0.000466442      23.187      23.3184      0.152791      
     242      54      -581.867      -581.861      0.000113564      10.7357      10.7232      0.0407445      
     243      54      -559.046      -559.431      0.00714386      25.3755      25.2437      0.167722      
     244      54      -583.375      -583.378      5.11742e-05      8.3281      8.21269      0.0377331      
     245      54      -558.823      -558.675      0.0027334      24.3065      24.7164      0.154824      
     246      54      -582.17      -582.191      0.000374701      10.6016      10.6501      0.0378312      
     247      54      -558.785      -559.07      0.00528242      24.5596      24.4979      0.167091      
     248      54      -582.291      -582.289      4.03668e-05      9.88537      9.8244      0.0391489      
     249      54      -558.213      -558.076      0.00253136      24.7776      24.9887      0.172629      
     250      54      -582.609      -582.586      0.000420293      9.8197      9.79477      0.0438844      
     251      54      -563.436      -563.234      0.00373901      22.7934      22.6114      0.166611      
     252      54      -582.308      -582.324      0.000300176      10.0783      9.95434      0.043222      
     253      54      -559.984      -559.98      7.80309e-05      27.244      27.1717      0.158343      
     254      54      -581.911      -581.943      0.00059434      10.713      10.8695      0.0373213      
     255      54      -562.048      -561.936      0.0020672      23.1913      23.4163      0.142726      
     256      54      -582.314      -582.294      0.0003876      10.0323      10.0438      0.0372279      
     257      54      -561.655      -561.891      0.00435572      22.4672      22.3521      0.156449      
     258      54      -582.877      -582.907      0.000549099      8.97226      8.90642      0.0336998      
     259      54      -582.702      -582.704      3.85617e-05      9.57857      9.50717      0.0380392      
     260      54      -559.169      -559.028      0.00261718      23.1462      23.3468      0.158461      
     261      54      -582.358      -582.381      0.000422843      10.2544      10.3147      0.035164      
     262      54      -559.902      -560.04      0.00255631      24.3412      24.4222      0.149453      
     263      54      -582.303      -582.309      0.000113787      10.5872      10.5213      0.0414061      
     264      54      -559.396      -559.78      0.00711201      23.9903      23.5679      0.152645      
     265      54      -582.285      -582.332      0.000873639      10.0617      10.0908      0.0362346      
     266      54      -561.267      -561.395      0.00236892      23.1454      23.1963      0.167002      
     267      54      -582.27      -582.264      0.000118928      10.7241      10.7852      0.039974      
     268      54      -558.989      -559.496      0.00938167      24.5651      24.4112      0.162951      
     269      54      -582.311      -582.318      0.000141027      10.0388      10.055      0.0389782      
     270      54      -563.191      -563.372      0.00335095      23.3877      23.464      0.14101      
     271      54      -582.672      -582.646      0.000488861      9.38005      9.38008      0.0441752      
     272      54      -561.877      -561.814      0.00116757      24.7432      24.8617      0.135761      
     273      54      -581.934      -581.906      0.000521012      10.4591      10.5536      0.0450819      
     274      54      -562.742      -562.573      0.00314273      26.4575      26.8311      0.151813      
     275      54      -581.614      -581.619      0.00010651      11.4455      11.6095      0.0394969      
     276      54      -563.073      -563.036      0.000694448      23.21      23.7405      0.135188      
     277      54      -582.54      -582.602      0.00113824      9.7782      9.6812      0.0355099      
     278      54      -555.236      -554.989      0.00456011      25.6849      25.9328      0.174689      
     279      54      -582.743      -582.765      0.000408865      9.46845      9.48208      0.0366855      
     280      54      -558.213      -558.318      0.00193093      26.6774      26.4406      0.142594      
     281      54      -582.519      -582.524      8.60027e-05      9.91697      9.88823      0.0391738      
     282      54      -557.066      -557.13      0.00118753      25.7794      25.9879      0.171626      
     283      54      -582.326      -582.333      0.000138443      10.2447      10.1566      0.0389881      
     284      54      -562.197      -562.307      0.00203049      23.1259      23.0389      0.131291      
     285      54      -582.117      -582.152      0.000652153      10.4065      10.3429      0.0404301      
     286      54      -556.201      -556.336      0.00250265      25.8515      25.6589      0.155675      
     287      54      -581.736      -581.745      0.000161719      10.9257      11.0043      0.0376469      
     288      54      -562.192      -562.49      0.00552098      24.6501      23.9214      0.147573      
     289      54      -582.32      -582.358      0.000697233      10.1718      10.2244      0.0379718      
     290      54      -564.426      -564.543      0.00216817      23.3694      23.2526      0.112103      
     291      54      -582.586      -582.582      7.01913e-05      9.64877      9.58816      0.041791      
     292      54      -556.436      -556.848      0.00764245      24.5208      24.1404      0.173251      
     293      54      -582.693      -582.711      0.000334284      9.76832      9.75393      0.0396799      
     294      54      -563.702      -563.678      0.000435387      21.7152      22.0457      0.131165      
     295      54      -581.914      -581.923      0.000170873      10.8197      10.7132      0.0458906      
     296      54      -560.276      -560.353      0.00142108      26.0623      26.0532      0.139169      
     297      54      -582.966      -582.927      0.000737482      8.76047      8.64662      0.0445216      
     298      54      -582.745      -582.742      6.02114e-05      9.34453      9.29729      0.0464251      
     299      54      -561.118      -561.017      0.00185773      25.6404      25.8911      0.153395      
     300      54      -582.969      -582.994      0.000457751      9.26704      9.1078      0.0391736      
     301      54      -559.213      -559.06      0.00282787      24.9606      25.4932      0.147145      
     302      54      -583.102      -583.086      0.000302043      9.05704      8.99144      0.0477957      
     303      54      -562.25      -562.365      0.00212773      24.4294      24.2884      0.155337      
     304      54      -582.319      -582.316      6.98777e-05      9.92469      9.86892      0.0394858      
     305      54      -560.468      -560.207      0.00483869      22.6182      23.1757      0.151585      
     306      54      -583.446      -583.448      3.09182e-05      8.25089      8.1685      0.0388006      
     307      54      -560.561      -560.032      0.00979994      25.1489      25.6467      0.15972      
     308      54      -582.449      -582.471      0.000412631      10.0807      10.0607      0.0416503      
     309      54      -559.645      -559.352      0.00543159      25.1862      25.4141      0.153877      
     310      54      -582.241      -582.243      3.20647e-05      9.97247      9.83072      0.0441683      
     311      54      -561.845      -561.787      0.00106716      23.8941      24.1879      0.142379      
     312      54      -582.85      -582.881      0.000563884      9.60078      9.46095      0.0381813      
     313      54      -562.42      -562.258      0.00300233      23.265      23.5131      0.141987      
     314      54      -583.164      -583.191      0.000498825      8.67065      8.58032      0.0338904      
     315      54      -561.263      -561.579      0.00584539      23.4971      23.3548      0.141597      
     316      54      -582.464      -582.481      0.000320806      10.3666      10.3616      0.0400734      
     317      54      -557.495      -557.377      0.00217229      26.4994      26.483      0.148637      
     318      54      -582.785      -582.751      0.000624959      9.68455      9.63609      0.0484515      
     319      54      -559.5      -559.396      0.00193089      24.7002      24.8686      0.15418      
     320      54      -582.607      -582.614      0.000133654      9.79284      9.73511      0.0386723      
     321      54      -556.363      -556.177      0.00345331      26.9798      27.6219      0.179666      
     322      54      -581.837      -581.892      0.00102733      10.7182      10.5934      0.0399957      
     323      54      -564.424      -564.453      0.000549697      22.0379      22.3777      0.130581      
     324      54      -582.923      -582.903      0.000367128      9.03274      8.98016      0.0453572      
     325      54      -562.696      -562.947      0.00465639      25.289      25.1809      0.147675      
     326      54      -582.55      -582.601      0.000936591      10.0161      9.94679      0.0345819      
     327      54      -560.158      -560.207      0.000901676      24.0171      23.8336      0.166669      
     328      54      -582.457      -582.472      0.000274708      10.0184      10.0579      0.035206      
     329      54      -564.342      -564.257      0.0015795      22.3569      22.5043      0.127977      
     330      54      -582.235      -582.292      0.00106483      10.3334      10.1472      0.0392143      
     331      54      -558.511      -558.576      0.00120169      23.4809      23.6222      0.161219      
     332      54      -582.184      -582.211      0.000505252      10.4973      10.5729      0.0373443      
     333      54      -563.627      -563.386      0.00447276      23.0014      23.0493      0.139091      
     334      54      -581.961      -582.009      0.000897443      10.7444      10.7085      0.0365873      
     335      54      -583.085      -583.06      0.000456825      8.77135      8.71243      0.0397951      
     336      54      -563.059      -563.021      0.000701292      24.3778      24.642      0.133175      
     337      54      -582.413      -582.394      0.000357843      9.67198      9.59299      0.0473228      
     338      54      -562.218      -562.025      0.00357391      21.6228      21.9263      0.151272      
     339      54      -583.074      -583.089      0.000272535      8.8608      8.71138      0.0386922      
     340      54      -555.98      -555.869      0.00205626      26.0939      26.5066      0.189016      
     341      54      -582.132      -582.193      0.00113581      10.214      10.103      0.0354248      
     342      54      -559.512      -559.835      0.00597192      24.1526      24.1603      0.141595      
     343      54      -583.056      -583.04      0.000296059      8.90542      8.89253      0.0395409      
     344      54      -559.693      -559.671      0.000395841      25.6577      25.5428      0.15783      
     345      54      -582.643      -582.674      0.000590071      9.86524      9.85299      0.0327      
     346      54      -557.354      -557.571      0.00401726      24.0342      24.2199      0.16554      
     347      54      -583.043      -583.042      2.27068e-05      9.05132      8.98633      0.0380198      
     348      54      -561.772      -561.814      0.000778196      23.0982      22.8593      0.167623      
     349      54      -583.227      -583.229      3.59749e-05      8.50528      8.39072      0.0423139      
     350      54      -563.202      -563.25      0.000893895      24.0334      23.7073      0.142465      
     351      54      -581.97      -582.024      0.000999436      10.8409      10.834      0.033954      
     352      54      -560.188      -560.34      0.00281797      24.7141      24.7697      0.184098      
     353      54      -582.891      -582.927      0.00067514      9.25865      9.16489      0.0337769      
     354      54      -562.447      -562.37      0.00142736      24.9263      24.9865      0.146886      
     355      54      -582.425      -582.454      0.000522079      9.93745      9.82404      0.0465079      
     356      54      -559.309      -559.422      0.00208995      24.5748      24.4618      0.165058      
     357      54      -581.968      -581.974      0.000117059      10.8373      10.8488      0.0388314      
     358      54      -561.112      -561.321      0.00386598      23.9431      23.8144      0.159311      
     359      54      -582.267      -582.298      0.000574397      10.1393      10.0896      0.0374864      
     360      54      -561.394      -561.416      0.000398582      23.3392      23.1964      0.132494      
     361      54      -582.181      -582.191      0.000184103      10.1284      10.166      0.0378497      
     362      54      -582.19      -582.241      0.000944448      10.1082      9.96389      0.0412009      
     363      54      -560.195      -560.05      0.00269395      26.4807      26.7278      0.169277      
     364      54      -582.289      -582.345      0.00104247      10.4874      10.3579      0.0371158      
     365      54      -558.341      -558.129      0.00391943      26.3626      26.5689      0.17429      
     366      54      -582.913      -582.893      0.000375534      9.17566      9.06566      0.0454935      
     367      54      -560.017      -560.039      0.000413074      23.1673      23.5284      0.162658      
     368      54      -582.712      -582.68      0.00060232      9.64222      9.65885      0.0426      
     369      54      -561.967      -562.26      0.0054319      21.9579      21.8184      0.150318      
     370      54      -582.747      -582.741      0.000119877      9.53183      9.44086      0.0414824      
